ID_Cultivo;Nombre;ID_Campo;Campo;ID_Lote;Lote;Actividad;Actividad;Especie;Especie;Has a aplicar;Hectáreas;Puerto;Hectáreas Sembradas;Hectáreas Cosechadas;Puerto;Distancia Puerto;Código Sima;Coordenadas;Activo;ID_Dimension;Dimensión;ID_IT_Dimension;IT_Dimension;Socio;Ciclo;Peso 1000;Densidad;Años Rot/Dir;% E.G.;Antecesor;Pl.Nacidas;Pl.Cosecha;Nitrógeno PPM;Nitrógeno KG;Fosforo PPM;Fosforo KG;Materia Orgánica Sulfato;Materia Orgánica Total;Nitrógeno PPP 0-20;Nitrógeno KG 0-20;Nitrógeno PPP 20-40;Nitrógeno KG 20-40;Nitrógeno PPP 40-60;Nitrógeno KG 40-60;Azufre PPM;Azufre KG;Personal Responsable;Hectáreas Perdidas;Hectáreas No Cosechadas;Responsable;Zona;Categoría de semilla;Rinde Esperado;Es de agricultura intensiva
1398;LA TERESA 215 ARROZ 26/27;245;LA TERESA;822;215;50;ARROZ;42;ARROZ;;41,1;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1399;LA TERESA 143A ARROZ 26/27;245;LA TERESA;1205;143A;50;ARROZ;42;ARROZ;;15;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1400;LA TERESA 143B ARROZ 26/27;245;LA TERESA;1206;143B;50;ARROZ;42;ARROZ;;13;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1401;LA TERESA 144B ARROZ 26/27;245;LA TERESA;1207;144B;50;ARROZ;42;ARROZ;;22,1;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1402;LA TERESA 145B ARROZ 26/27;245;LA TERESA;1208;145B;50;ARROZ;42;ARROZ;;16;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1403;LA TERESA 148B ARROZ 26/27;245;LA TERESA;1209;148B;50;ARROZ;42;ARROZ;;7,6;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1404;LA TERESA 205B ARROZ 26/27;245;LA TERESA;1210;205B;50;ARROZ;42;ARROZ;;7,47;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1405;LA TERESA .39C ARROZ 26/27;245;LA TERESA;1211;.39C;50;ARROZ;42;ARROZ;;32,7;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1406;LA TERESA .39A ARROZ 26/27;245;LA TERESA;1191;.39A;50;ARROZ;42;ARROZ;;26,35;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1407;LA TERESA .39E ARROZ 26/27;245;LA TERESA;1212;.39E;50;ARROZ;42;ARROZ;;28,7;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1408;LA TERESA .37A ARROZ 26/27;245;LA TERESA;880;.37A;50;ARROZ;42;ARROZ;;45,83;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1409;LA TERESA .37B ARROZ 26/27;245;LA TERESA;881;.37B;50;ARROZ;42;ARROZ;;56,24;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1410;LA TERESA .35A ARROZ 26/27;245;LA TERESA;879;.35A;50;ARROZ;42;ARROZ;;50,3;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1411;LA TERESA .35B ARROZ 26/27;245;LA TERESA;773;.35B;50;ARROZ;42;ARROZ;;43,64;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1412;LA TERESA .33A ARROZ 26/27;245;LA TERESA;877;.33A;50;ARROZ;42;ARROZ;;49,42;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1413;LA TERESA .33B ARROZ 26/27;245;LA TERESA;878;.33B;50;ARROZ;42;ARROZ;;56,01;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1414;LA TERESA .31A ARROZ 26/27;245;LA TERESA;768;.31A;50;ARROZ;42;ARROZ;;52,94;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1415;LA TERESA .31B ARROZ 26/27;245;LA TERESA;769;.31B;50;ARROZ;42;ARROZ;;47;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1417;LA TERESA .48 A RECUPERAR RH 26/27;245;LA TERESA;1088;.48;88;A RECUPERAR RH;91;A RECUPERAR RH;;24,92;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1418;LA TERESA .49 A RECUPERAR RH 26/27;245;LA TERESA;1089;.49;88;A RECUPERAR RH;91;A RECUPERAR RH;;24,96;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1419;LA TERESA .50 A RECUPERAR RH 26/27;245;LA TERESA;1090;.50;88;A RECUPERAR RH;91;A RECUPERAR RH;;24,66;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1420;LA TERESA .51 A RECUPERAR RH 26/27;245;LA TERESA;1091;.51;88;A RECUPERAR RH;91;A RECUPERAR RH;;26,87;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1421;LA TERESA .52A A RECUPERAR RH 26/27;245;LA TERESA;1043;.52A;88;A RECUPERAR RH;91;A RECUPERAR RH;;13,7;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1422;LA TERESA .03A A RECUPERAR RH 26/27;245;LA TERESA;741;.03A;88;A RECUPERAR RH;91;A RECUPERAR RH;;41,2;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1423;LA TERESA .03B A RECUPERAR RH 26/27;245;LA TERESA;742;.03B;88;A RECUPERAR RH;91;A RECUPERAR RH;;37,4;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1424;LA TERESA .04 A RECUPERAR RH 26/27;245;LA TERESA;743;.04;88;A RECUPERAR RH;91;A RECUPERAR RH;;20,19;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1425;LA TERESA .09B A RECUPERAR RH 26/27;245;LA TERESA;746;.09B;88;A RECUPERAR RH;91;A RECUPERAR RH;;14,9;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1426;LA TERESA .09D A RECUPERAR RH 26/27;245;LA TERESA;744;.09D;88;A RECUPERAR RH;91;A RECUPERAR RH;;32,8;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1427;LA TERESA .09A A RECUPERAR RH 26/27;245;LA TERESA;747;.09A;88;A RECUPERAR RH;91;A RECUPERAR RH;;21,13;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1428;LA TERESA .05A A RECUPERAR RH 26/27;245;LA TERESA;749;.05A;88;A RECUPERAR RH;91;A RECUPERAR RH;;29,9;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1429;LA TERESA .05B A RECUPERAR RH 26/27;245;LA TERESA;750;.05B;88;A RECUPERAR RH;91;A RECUPERAR RH;;29,1;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1430;LA TERESA .06A A RECUPERAR RH 26/27;245;LA TERESA;764;.06A;88;A RECUPERAR RH;91;A RECUPERAR RH;;44,7;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1431;LA TERESA .06B A RECUPERAR RH 26/27;245;LA TERESA;765;.06B;88;A RECUPERAR RH;91;A RECUPERAR RH;;36,9;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1432;LA TERESA .07A A RECUPERAR RH 26/27;245;LA TERESA;766;.07A;88;A RECUPERAR RH;91;A RECUPERAR RH;;24,7;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1433;LA TERESA .09E A RECUPERAR RH 26/27;245;LA TERESA;951;.09E;88;A RECUPERAR RH;91;A RECUPERAR RH;;32,76;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1434;LA TERESA .11A A RECUPERAR RH 26/27;245;LA TERESA;748;.11A;88;A RECUPERAR RH;91;A RECUPERAR RH;;71,9;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1435;LA TERESA .11B A RECUPERAR RH 26/27;245;LA TERESA;797;.11B;88;A RECUPERAR RH;91;A RECUPERAR RH;;39,1;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1436;LA TERESA .13 A RECUPERAR RH 26/27;245;LA TERESA;751;.13;88;A RECUPERAR RH;91;A RECUPERAR RH;;25;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1437;LA TERESA .15 A RECUPERAR RH 26/27;245;LA TERESA;901;.15;88;A RECUPERAR RH;91;A RECUPERAR RH;;38,42;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1438;LA TERESA .16 A RECUPERAR RH 26/27;245;LA TERESA;902;.16;88;A RECUPERAR RH;91;A RECUPERAR RH;;27,67;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1439;LA TERESA .17 A RECUPERAR RH 26/27;245;LA TERESA;903;.17;88;A RECUPERAR RH;91;A RECUPERAR RH;;32,01;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1440;LA TERESA .18 A RECUPERAR RH 26/27;245;LA TERESA;904;.18;88;A RECUPERAR RH;91;A RECUPERAR RH;;37,52;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1441;LA TERESA .19A A RECUPERAR RH 26/27;245;LA TERESA;905;.19A;88;A RECUPERAR RH;91;A RECUPERAR RH;;25,94;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1442;LA TERESA .19B A RECUPERAR RH 26/27;245;LA TERESA;906;.19B;88;A RECUPERAR RH;91;A RECUPERAR RH;;28,44;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1443;LA TERESA .20 A RECUPERAR RH 26/27;245;LA TERESA;907;.20;88;A RECUPERAR RH;91;A RECUPERAR RH;;36,6;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1444;LA TERESA .21A A RECUPERAR RH 26/27;245;LA TERESA;908;.21A;88;A RECUPERAR RH;91;A RECUPERAR RH;;30,01;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1445;LA TERESA .21B A RECUPERAR RH 26/27;245;LA TERESA;909;.21B;88;A RECUPERAR RH;91;A RECUPERAR RH;;38,72;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1446;LA TERESA .22 A RECUPERAR RH 26/27;245;LA TERESA;910;.22;88;A RECUPERAR RH;91;A RECUPERAR RH;;39,8;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1447;LA TERESA .23A A RECUPERAR RH 26/27;245;LA TERESA;911;.23A;88;A RECUPERAR RH;91;A RECUPERAR RH;;41,51;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1448;LA TERESA .23B A RECUPERAR RH 26/27;245;LA TERESA;912;.23B;88;A RECUPERAR RH;91;A RECUPERAR RH;;51,94;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1449;LA TERESA .25B A RECUPERAR RH 26/27;245;LA TERESA;914;.25B;88;A RECUPERAR RH;91;A RECUPERAR RH;;14,15;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1450;LA TERESA .89 A RECUPERAR RH 26/27;245;LA TERESA;776;.89;88;A RECUPERAR RH;91;A RECUPERAR RH;;17,4;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1451;LA TERESA 108 A RECUPERAR RH 26/27;245;LA TERESA;774;108;88;A RECUPERAR RH;91;A RECUPERAR RH;;21,5;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1452;LA TERESA 110B A RECUPERAR RH 26/27;245;LA TERESA;775;110B;88;A RECUPERAR RH;91;A RECUPERAR RH;;8,3;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1453;LA TERESA 111 A RECUPERAR RH 26/27;245;LA TERESA;827;111;88;A RECUPERAR RH;91;A RECUPERAR RH;;17,7;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1454;LA TERESA 110A A RECUPERAR RH 26/27;245;LA TERESA;826;110A;88;A RECUPERAR RH;91;A RECUPERAR RH;;24;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1455;LA TERESA 109 A RECUPERAR RH 26/27;245;LA TERESA;850;109;88;A RECUPERAR RH;91;A RECUPERAR RH;;29,5;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1456;LA TERESA .90 A RECUPERAR RH 26/27;245;LA TERESA;851;.90;88;A RECUPERAR RH;91;A RECUPERAR RH;;15,5;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1457;LA TERESA 112A A RECUPERAR RH 26/27;245;LA TERESA;1145;112A;88;A RECUPERAR RH;91;A RECUPERAR RH;;23,58;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1458;LA TERESA 113C A RECUPERAR RH 26/27;245;LA TERESA;1185;113C;88;A RECUPERAR RH;91;A RECUPERAR RH;;27,73;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1459;LA TERESA 113B A RECUPERAR RH 26/27;245;LA TERESA;1186;113B;88;A RECUPERAR RH;91;A RECUPERAR RH;;12,76;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1460;LA TERESA .23C A RECUPERAR RH 26/27;245;LA TERESA;939;.23C;88;A RECUPERAR RH;91;A RECUPERAR RH;;20;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1461;LA TERESA .23D A RECUPERAR RH 26/27;245;LA TERESA;940;.23D;88;A RECUPERAR RH;91;A RECUPERAR RH;;24,93;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1462;LA TERESA .25a SOJA 26/27;245;LA TERESA;913;.25a;53;SOJA;36;SOJA;;14,15;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1463;LA TERESA .03A SOJA 26/27;245;LA TERESA;741;.03A;53;SOJA;36;SOJA;;41,2;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1464;LA TERESA .03B SOJA 26/27;245;LA TERESA;742;.03B;53;SOJA;36;SOJA;;37,4;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1465;LA TERESA .04 SOJA 26/27;245;LA TERESA;743;.04;53;SOJA;36;SOJA;;19,79;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1466;LA TERESA .05A SOJA 26/27;245;LA TERESA;749;.05A;53;SOJA;36;SOJA;;29,89;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1467;LA TERESA .06A SOJA 26/27;245;LA TERESA;764;.06A;53;SOJA;36;SOJA;;44,7;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1468;LA TERESA .05B SOJA 26/27;245;LA TERESA;750;.05B;53;SOJA;36;SOJA;;29,14;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1469;LA TERESA .06B SOJA 26/27;245;LA TERESA;765;.06B;53;SOJA;36;SOJA;;36,9;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1470;LA TERESA .07A SOJA 26/27;245;LA TERESA;766;.07A;53;SOJA;36;SOJA;;24,7;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1471;LA TERESA .09A SOJA 26/27;245;LA TERESA;747;.09A;53;SOJA;36;SOJA;;21,13;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1472;LA TERESA .09B SOJA 26/27;245;LA TERESA;746;.09B;53;SOJA;36;SOJA;;14,88;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1473;LA TERESA .09C SOJA 26/27;245;LA TERESA;1164;.09C;53;SOJA;36;SOJA;;11,31;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1474;LA TERESA .09D SOJA 26/27;245;LA TERESA;744;.09D;53;SOJA;36;SOJA;;20,93;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1475;LA TERESA .09E SOJA 26/27;245;LA TERESA;951;.09E;53;SOJA;36;SOJA;;32,81;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1476;LA TERESA .11A SOJA 26/27;245;LA TERESA;748;.11A;53;SOJA;36;SOJA;;30,3;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1477;LA TERESA .11B SOJA 26/27;245;LA TERESA;797;.11B;53;SOJA;36;SOJA;;41,48;61;0;0;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;0;0;0;0;0;;;;;;;;;;;;;;;;;;56;0;0;RAFAEL HEISECKE;CENTRO;;0;No
1478;LA TERESA .11C SOJA 26/27;245;LA TERESA;1165;.11C;53;SOJA;36;SOJA;;39,14;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1479;LA TERESA .15 SOJA 26/27;245;LA TERESA;901;.15;53;SOJA;36;SOJA;;38,42;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1480;LA TERESA .16 SOJA 26/27;245;LA TERESA;902;.16;53;SOJA;36;SOJA;;27,67;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1481;LA TERESA .17 SOJA 26/27;245;LA TERESA;903;.17;53;SOJA;36;SOJA;;32,01;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1482;LA TERESA .18 SOJA 26/27;245;LA TERESA;904;.18;53;SOJA;36;SOJA;;37,52;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
1483;LA TERESA .19A SOJA 26/27;245;LA TERESA;905;.19A;53;SOJA;36;SOJA;;25,94;61;0;;BELLA VISTA  - AMAMBAY;0;;;Si;1;Campaña;996;26/27;;;;;;;;;;;;;;;;;;;;;;;;56;;;RAFAEL HEISECKE;CENTRO;;0;
